Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link,
S1996332546,nba,2/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,296.2,,76,100,Tournament,2,0,https://www.fanduel.com/entry/AMHNRJVPN,
S1996332476,nba,2/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,296.2,,78,100,Tournament,2,0,https://www.fanduel.com/entry/DREOBPFFB,
S1996332238,nba,2/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,296.2,,73,100,Tournament,2,0,https://www.fanduel.com/entry/DCTEBIMZV,
S1996331850,nba,2/22/20,$10K Sat NBA Block (Single Entry),$60k,310.8,,2414,5952,Tournament,2,0,https://www.fanduel.com/entry/EWEYIGIMX,
S1996331728,nba,2/22/20,$35K Sat NBA Assist (Single Entry Series Pres. by RotoGrinders),$60k,296.2,,5260,8333,Tournament,5,0,https://www.fanduel.com/entry/COVRFZXPF,
S1996331594,nba,2/22/20,$5K Sat NBA Swat (3 Entries Max),$60k,296.2,,3568,5952,Tournament,1,0,https://www.fanduel.com/entry/EPGEZUVMD,
S1996331586,nba,2/22/20,$5K Sat NBA Swat (3 Entries Max),$60k,296.2,,3568,5952,Tournament,1,0,https://www.fanduel.com/entry/EMAUBUBZB,
S1996331590,nba,2/22/20,$5K Sat NBA Swat (3 Entries Max),$60k,296.2,,3568,5952,Tournament,1,0,https://www.fanduel.com/entry/EPUCMMHJZ,
S1996331350,nba,2/22/20,$16K Sat NBA Dribbler (Single Entry),$60k,321,,4307,16048,Tournament,1,2,https://www.fanduel.com/entry/ETNKXATWH,
S1996330333,nba,2/22/20,NBA Daily Free Play,$60k,296.2,,12421,24132,Tournament,0,0,https://www.fanduel.com/entry/BZIMCYUVN,
S1996229004,epl,2/22/20,20-Player Contest ($1 - Top 3 Win),$0k,66.7,,16,20,20 player league,1,0,https://www.fanduel.com/entry/BFAEOCSUY,
S1995614652,nba,2/21/20,50/50 League ($1 - Top 50% Win) (Main),$60k,348.4,,42,100,Tournament,1,1.8,https://www.fanduel.com/entry/ABBOJZQVI,
S1995614549,nba,2/21/20,50/50 League ($1 - Top 50% Win) (Main),$60k,348.4,,36,100,Tournament,1,1.8,https://www.fanduel.com/entry/ALFSQTJGK,
S1995614439,nba,2/21/20,50/50 League ($1 - Top 50% Win) (Main),$60k,348.4,,40,100,Tournament,1,1.8,https://www.fanduel.com/entry/EHTOGZNRM,
S1995614385,nba,2/21/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348.4,,41,100,Tournament,2,3.6,https://www.fanduel.com/entry/DWNPAWXKS,
S1995614317,nba,2/21/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348.4,,44,100,Tournament,2,3.6,https://www.fanduel.com/entry/EEAFWOUDU,
S1995614262,nba,2/21/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348.4,,41,100,Tournament,2,3.6,https://www.fanduel.com/entry/CWWFQQXKC,
S1995614212,nba,2/21/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348.4,,48,100,Tournament,2,3.6,https://www.fanduel.com/entry/FBNZHRTRE,
S1995614190,nba,2/21/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348.4,,41,100,Tournament,2,3.6,https://www.fanduel.com/entry/EJJGTHJIG,
S1995614160,nba,2/21/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348.4,,42,100,Tournament,2,3.6,https://www.fanduel.com/entry/EZYGVVCWG,
S1995614080,nba,2/21/20,50/50 League ($5 - Top 50% Win) (Main),$60k,348.4,,48,100,Tournament,5,6.75,https://www.fanduel.com/entry/BDYISNWGG,
S1995313868,nba,2/21/20,50/50 League ($1 - Top 50% Win) (Main),$60k,348.4,,52,100,Tournament,1,0,https://www.fanduel.com/entry/CTQVJODQC,
S1995313743,nba,2/21/20,50/50 League ($1 - Top 50% Win) (Main),$60k,348.4,,44,100,Tournament,1,1.8,https://www.fanduel.com/entry/CDBVGPFGG,
S1995313658,nba,2/21/20,50/50 League ($1 - Top 50% Win) (Main),$60k,348.4,,45,100,Tournament,1,1.8,https://www.fanduel.com/entry/CAYFHXJOW,
S1995313560,nba,2/21/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348.4,,44,100,Tournament,2,3.6,https://www.fanduel.com/entry/DEWUQFRRI,
S1995313507,nba,2/21/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348.4,,40,100,Tournament,2,3.6,https://www.fanduel.com/entry/ESZOEPBLU,
S1995313442,nba,2/21/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348.4,,39,100,Tournament,2,3.6,https://www.fanduel.com/entry/EZYHMPJQS,
S1995313398,nba,2/21/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348.4,,39,100,Tournament,2,3.6,https://www.fanduel.com/entry/AJQAVYLDE,
S1995313371,nba,2/21/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348.4,,41,100,Tournament,2,3.6,https://www.fanduel.com/entry/EEOEFILWW,
S1994973292,nba,2/21/20,$5K Fri NBA Swat (3 Entries Max),$60k,348.4,,1134,5952,Tournament,1,2,https://www.fanduel.com/entry/FFVEXLUWA,
S1994973293,nba,2/21/20,$5K Fri NBA Swat (3 Entries Max),$60k,348.4,,1134,5952,Tournament,1,2,https://www.fanduel.com/entry/FFHHKUIYE,
S1994973294,nba,2/21/20,$5K Fri NBA Swat (3 Entries Max),$60k,348.4,,1134,5952,Tournament,1,2,https://www.fanduel.com/entry/FAMEATFRO,
S1994973264,nba,2/21/20,$11K Fri NBA Block (Single Entry),$60k,348.4,,1217,6547,Tournament,2,4,https://www.fanduel.com/entry/AIOEXQSOQ,
S1994973251,nba,2/21/20,$18K Fri NBA Dribbler (Single Entry),$60k,348.4,,2629,16745,Tournament,1,2,https://www.fanduel.com/entry/BVBFZONTS,
S1994973220,nba,2/21/20,NBA Daily Free Play,$60k,348.4,,3456,26422,Tournament,0,0,https://www.fanduel.com/entry/ECYKPFBII,
S1994184567,nba,2/20/20,50/50 League ($5 - Top 50% Win) (Main),$60k,375.4,,9,100,Tournament,5,9,https://www.fanduel.com/entry/DQCSTUHOA,
S1994184548,nba,2/20/20,50/50 League ($5 - Top 50% Win) (Main),$60k,375.4,,8,100,Tournament,5,9,https://www.fanduel.com/entry/BPSFADCPS,
S1994059487,nba,2/20/20,50/50 League ($1 - Top 50% Win) (Main),$60k,375.4,,11,100,Tournament,1,1.8,https://www.fanduel.com/entry/EJJGJCQDM,
S1994059470,nba,2/20/20,50/50 League ($1 - Top 50% Win) (Main),$60k,375.4,,14,100,Tournament,1,1.8,https://www.fanduel.com/entry/FBABLKMJA,
S1994059456,nba,2/20/20,50/50 League ($1 - Top 50% Win) (Main),$60k,375.4,,12,100,Tournament,1,1.8,https://www.fanduel.com/entry/EYWLMSQRQ,
S1994059428,nba,2/20/20,50/50 League ($2 - Top 50% Win) (Main),$60k,375.4,,9,100,Tournament,2,3.6,https://www.fanduel.com/entry/AQAVQXFFM,
S1994059388,nba,2/20/20,50/50 League ($2 - Top 50% Win) (Main),$60k,375.4,,9,100,Tournament,2,3.6,https://www.fanduel.com/entry/CPJOLMYFI,
S1994059345,nba,2/20/20,50/50 League ($2 - Top 50% Win) (Main),$60k,375.4,,11,100,Tournament,2,3.6,https://www.fanduel.com/entry/BQUAAMDBU,
S1994059288,nba,2/20/20,50/50 League ($2 - Top 50% Win) (Main),$60k,375.4,,10,100,Tournament,2,3.6,https://www.fanduel.com/entry/BRHXNDOZQ,
S1994059278,nba,2/20/20,50/50 League ($2 - Top 50% Win) (Main),$60k,375.4,,12,100,Tournament,2,3.6,https://www.fanduel.com/entry/BWDAXILEW,
S1994059266,nba,2/20/20,50/50 League ($2 - Top 50% Win) (Main),$60k,375.4,,13,100,Tournament,2,3.6,https://www.fanduel.com/entry/BXEVWNQBY,
S1994059226,nba,2/20/20,$6K Thu NBA Swat (3 Entries Max),$60k,375.4,,352,7142,Tournament,1,4,https://www.fanduel.com/entry/DJRWYWQCW,
S1994059227,nba,2/20/20,$6K Thu NBA Swat (3 Entries Max),$60k,375.4,,352,7142,Tournament,1,4,https://www.fanduel.com/entry/DJDZMFEFA,
S1994059228,nba,2/20/20,$6K Thu NBA Swat (3 Entries Max),$60k,375.4,,352,7142,Tournament,1,4,https://www.fanduel.com/entry/DIQBZNSHE,
S1994059197,nba,2/20/20,$13K Thu NBA Block (Single Entry),$60k,375.4,,327,7738,Tournament,2,5,https://www.fanduel.com/entry/BBGUXHHJM,
S1994059168,nba,2/20/20,$15K Thu NBA Dribbler (Single Entry),$60k,375.4,,629,17857,Tournament,1,4,https://www.fanduel.com/entry/DYDHCZZWS,
S1994059151,nba,2/20/20,NBA Daily Free Play,$60k,375.4,,1003,36024,Tournament,0,0,https://www.fanduel.com/entry/BRVVACMUS,
S1992295385,nba,2/20/20,$30K Thu NBA Fadeaway ($0.25 to Enter),$60k,375.4,,8446,143712,Tournament,0.25,0.6,https://www.fanduel.com/entry/CKOMFDQUM,
S1992295313,nascar,2/16/20,$750 Pro Weekly FDP Loyalty Free Play (2 of 4),$50k,228.5,,1837,6706,Tournament,0,0,https://www.fanduel.com/entry/EYIPDWTOE,
S1990907329,nba,2/13/20,$5K Thu NBA Swat (3 Entries Max),$60k,312.2,,4048,5952,Tournament,1,0,https://www.fanduel.com/entry/AKRUZIWAC,
S1990907332,nba,2/13/20,$5K Thu NBA Swat (3 Entries Max),$60k,347.8,,1786,5952,Tournament,1,0,https://www.fanduel.com/entry/AKDXMRKCG,
S1990907333,nba,2/13/20,$5K Thu NBA Swat (3 Entries Max),$60k,280.3,,5422,5952,Tournament,1,0,https://www.fanduel.com/entry/AJPZZZYEK,
S1990907252,nba,2/13/20,$10K Thu NBA Block (Single Entry),$60k,331.2,,2762,5952,Tournament,2,0,https://www.fanduel.com/entry/EBWPTHQCO,
S1990907234,nba,2/13/20,$15K Thu NBA Dribbler (Single Entry),$60k,351.2,,5060,17857,Tournament,1,0,https://www.fanduel.com/entry/FDRPBUGYS,
S1990906929,nba,2/13/20,NBA Daily Free Play,$60k,331.2,,13420,29826,Tournament,0,0,https://www.fanduel.com/entry/BJVGXIOYS,
S1990713983,nba,2/12/20,50/50 League ($2 - Top 50% Win) (Main),$60k,293.8,,96,100,Tournament,2,0,https://www.fanduel.com/entry/CUERUGMVT,
S1990713365,nba,2/12/20,50/50 League ($1 - Top 50% Win) (Main),$60k,293.8,,90,100,Tournament,1,0,https://www.fanduel.com/entry/CQZGWQYEN,
S1990712927,nba,2/12/20,50/50 League ($1 - Top 50% Win) (Main),$60k,293.8,,90,100,Tournament,1,0,https://www.fanduel.com/entry/DRSLGUTVH,
S1990712675,nba,2/12/20,50/50 League ($2 - Top 50% Win) (Main),$60k,293.8,,93,100,Tournament,2,0,https://www.fanduel.com/entry/AZDEYANUZ,
S1990712219,nba,2/12/20,50/50 League ($1 - Top 50% Win) (Main),$60k,293.8,,92,100,Tournament,1,0,https://www.fanduel.com/entry/CWWFGMECR,
S1990712051,nba,2/12/20,50/50 League ($2 - Top 50% Win) (Main),$60k,293.8,,93,100,Tournament,2,0,https://www.fanduel.com/entry/DFYOSTSWZ,
S1990711893,nba,2/12/20,50/50 League ($2 - Top 50% Win) (Main),$60k,293.8,,90,100,Tournament,2,0,https://www.fanduel.com/entry/FBNZCNNNH,
S1990711759,nba,2/12/20,50/50 League ($2 - Top 50% Win) (Main),$60k,293.8,,95,100,Tournament,2,0,https://www.fanduel.com/entry/ARCQUVLGF,
S1990711621,nba,2/12/20,50/50 League ($2 - Top 50% Win) (Main),$60k,293.8,,94,100,Tournament,2,0,https://www.fanduel.com/entry/CPXMDBEFL,
S1990711115,nba,2/12/20,50/50 League ($5 - Top 50% Win) (Main),$60k,293.8,,91,100,Tournament,5,0,https://www.fanduel.com/entry/DVLTWNMJT,
S1990710912,nba,2/12/20,50/50 League ($5 - Top 50% Win) (Main),$60k,293.8,,92,100,Tournament,5,0,https://www.fanduel.com/entry/AUVZGNTHL,
S1990023505,nba,2/12/20,$6K Wed NBA Swat (3 Entries Max),$60k,369.7,,354,7142,Tournament,1,4,https://www.fanduel.com/entry/CXYBDMIEH,
S1990023507,nba,2/12/20,$6K Wed NBA Swat (3 Entries Max),$60k,344.6,,1503,7142,Tournament,1,2,https://www.fanduel.com/entry/CXKDQUWGL,
S1990023509,nba,2/12/20,$6K Wed NBA Swat (3 Entries Max),$60k,369,,377,7142,Tournament,1,4,https://www.fanduel.com/entry/CSPAGTSZV,
S1990023479,nba,2/12/20,$15K Wed NBA Dribbler (Single Entry),$60k,352.7,,2329,17288,Tournament,1,2,https://www.fanduel.com/entry/ARQPADQGL,
S1990023462,nba,2/12/20,$12K Wed NBA Block (Single Entry),$60k,341.7,,1681,7142,Tournament,2,4,https://www.fanduel.com/entry/BVPEHTHPV,
S1990023449,nba,2/12/20,$30K Wed NBA Assist (Single Entry Series Pres. by RotoGrinders),$60k,293.8,,5823,7142,Tournament,5,0,https://www.fanduel.com/entry/BKJFCBWEX,
S1990013323,nba,2/12/20,NBA Daily Free Play,$60k,293.8,,22027,30342,Tournament,0,0,https://www.fanduel.com/entry/EKLCMDJWH,
S1989509336,nba,2/11/20,50/50 League ($1 - Top 50% Win) (Main),$60k,362.3,,3,100,Tournament,1,1.8,https://www.fanduel.com/entry/ESZNTGMKT,
S1989509277,nba,2/11/20,50/50 League ($1 - Top 50% Win) (Main),$60k,362.3,,6,100,Tournament,1,1.8,https://www.fanduel.com/entry/ABPMCVLFR,
S1989509213,nba,2/11/20,50/50 League ($1 - Top 50% Win) (Main),$60k,362.3,,7,100,Tournament,1,1.8,https://www.fanduel.com/entry/ANJIVWZHN,
S1989509169,nba,2/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,362.3,,3,100,Tournament,2,3.6,https://www.fanduel.com/entry/CDBUWGSVN,
S1989509103,nba,2/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,362.3,,3,100,Tournament,2,3.6,https://www.fanduel.com/entry/EAUVEKXFZ,
S1989509020,nba,2/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,362.3,,4,100,Tournament,2,3.6,https://www.fanduel.com/entry/CEDPVPQRF,
S1989508965,nba,2/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,362.3,,5,100,Tournament,2,3.6,https://www.fanduel.com/entry/ARCRGSXRB,
S1989508909,nba,2/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,362.3,,6,100,Tournament,2,3.6,https://www.fanduel.com/entry/CLQGRSSGD,
S1989508849,nba,2/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,362.3,,4,100,Tournament,2,3.6,https://www.fanduel.com/entry/DCTEGMSWD,
S1989295632,nba,2/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,362.3,,4,100,Tournament,2,3.6,https://www.fanduel.com/entry/BUNJLDFPA,
S1989295605,nba,2/11/20,50/50 League ($2 - Top 50% Win) (Main),$60k,362.3,,4,100,Tournament,2,3.6,https://www.fanduel.com/entry/BYUPIMWXU,
S1989295421,nba,2/11/20,50/50 League ($5 - Top 50% Win) (Main),$60k,362.3,,2,100,Tournament,5,9,https://www.fanduel.com/entry/CVGNUSDLI,
S1989295343,nba,2/11/20,50/50 League ($5 - Top 50% Win) (Main),$60k,362.3,,4,100,Tournament,5,9,https://www.fanduel.com/entry/FETKVXVXQ,
S1988813081,nba,2/11/20,$30K Tue NBA Assist (Single Entry Series Pres. by RotoGrinders),$60k,362.3,,184,7142,Tournament,5,20,https://www.fanduel.com/entry/BZWJKPTKC,
S1988812895,nba,2/11/20,$11K Tue NBA Block (Single Entry),$60k,341.4,,795,6547,Tournament,2,4.33,https://www.fanduel.com/entry/CLQGDRHLY,
S1988812843,nba,2/11/20,$6K Tue NBA Swat (3 Entries Max),$60k,342.8,,795,7142,Tournament,1,2.5,https://www.fanduel.com/entry/CQLJNSKSO,
S1988812844,nba,2/11/20,$6K Tue NBA Swat (3 Entries Max),$60k,334.3,,1319,7142,Tournament,1,2,https://www.fanduel.com/entry/CPXMBAYUS,
S1988812846,nba,2/11/20,$6K Tue NBA Swat (3 Entries Max),$60k,261,,6740,7142,Tournament,1,0,https://www.fanduel.com/entry/CPJOOJMWW,
S1988812779,nba,2/11/20,$10K Tue NBA Dribbler (Single Entry),$60k,311,,4765,11904,Tournament,1,0,https://www.fanduel.com/entry/CRNEMQDSK,
S1988812712,nba,2/11/20,NBA Daily Free Play,$60k,362.3,,413,30459,Tournament,0,0,https://www.fanduel.com/entry/CXKCWLJQO,
S1988631182,nba,2/10/20,50/50 League ($1 - Top 50% Win) (Main),$60k,316.9,,72,100,Tournament,1,0,https://www.fanduel.com/entry/EAGYGRFUQ,
S1988631058,nba,2/10/20,50/50 League ($1 - Top 50% Win) (Main),$60k,316.9,,70,100,Tournament,1,0,https://www.fanduel.com/entry/ALFTMKJZW,
S1988630838,nba,2/10/20,50/50 League ($1 - Top 50% Win) (Main),$60k,316.9,,72,100,Tournament,1,0,https://www.fanduel.com/entry/CAYFMUDNW,
S1988630696,nba,2/10/20,50/50 League ($2 - Top 50% Win) (Main),$60k,316.9,,77,100,Tournament,2,0,https://www.fanduel.com/entry/EZKKEYKQM,
S1988630559,nba,2/10/20,50/50 League ($2 - Top 50% Win) (Main),$60k,316.9,,81,100,Tournament,2,0,https://www.fanduel.com/entry/ALTQZFOWI,
S1988630442,nba,2/10/20,50/50 League ($2 - Top 50% Win) (Main),$60k,316.9,,75,100,Tournament,2,0,https://www.fanduel.com/entry/EFCBRKZUI,
S1988630307,nba,2/10/20,50/50 League ($2 - Top 50% Win) (Main),$60k,316.9,,73,100,Tournament,2,0,https://www.fanduel.com/entry/CRNFPPIZC,
S1988630207,nba,2/10/20,50/50 League ($2 - Top 50% Win) (Main),$60k,316.9,,72,100,Tournament,2,0,https://www.fanduel.com/entry/AWLSSYFCM,
S1988629908,nba,2/10/20,50/50 League ($5 - Top 50% Win) (Main),$60k,316.9,,68,100,Tournament,5,0,https://www.fanduel.com/entry/DBRJWUGGA,
S1988605292,nba,2/10/20,50/50 League ($1 - Top 50% Win) (Main),$60k,316.9,,69,100,Tournament,1,0,https://www.fanduel.com/entry/BMMURADIJ,
S1988605204,nba,2/10/20,50/50 League ($2 - Top 50% Win) (Main),$60k,316.9,,70,100,Tournament,2,0,https://www.fanduel.com/entry/ERXSRTQKJ,
S1988605093,nba,2/10/20,50/50 League ($5 - Top 50% Win) (Main),$60k,316.9,,57,100,Tournament,5,0,https://www.fanduel.com/entry/FBNZLVWXP,
S1987819516,nba,2/10/20,$40K Mon NBA Assist (Single Entry Series Pres. by RotoGrinders),$60k,316.9,,4179,9523,Tournament,5,0,https://www.fanduel.com/entry/AHMKKBODL,
S1987819376,nba,2/10/20,$6K Mon NBA Swat (3 Entries Max),$60k,229.7,,6971,7142,Tournament,1,0,https://www.fanduel.com/entry/DYDHQXRMF,
S1987819378,nba,2/10/20,$6K Mon NBA Swat (3 Entries Max),$60k,320.8,,2576,7142,Tournament,1,0,https://www.fanduel.com/entry/DXPKEGFOJ,
S1987819379,nba,2/10/20,$6K Mon NBA Swat (3 Entries Max),$60k,314.7,,3096,7142,Tournament,1,0,https://www.fanduel.com/entry/DXBMROTQN,
S1987819243,nba,2/10/20,$11K Mon NBA Dribbler (Single Entry),$60k,367,,509,13095,Tournament,1,4,https://www.fanduel.com/entry/CBZZUTWVH,
S1987819142,nba,2/10/20,NBA Daily Free Play,$60k,316.9,,9540,31383,Tournament,0,0,https://www.fanduel.com/entry/DZFCQCWJH,
S1987053521,nba,2/9/20,$6K Sun NBA Dribbler (Single Entry),$60k,286.1,,5542,7142,Tournament,1,0,https://www.fanduel.com/entry/AYPHJIWNT,
S1987053270,nba,2/9/20,$7K Sun NBA Swat (3 Entries Max),$60k,286.1,,6730,8333,Tournament,1,0,https://www.fanduel.com/entry/FBABIZCBD,
S1987053273,nba,2/9/20,$7K Sun NBA Swat (3 Entries Max),$60k,286.1,,6730,8333,Tournament,1,0,https://www.fanduel.com/entry/EVRAMGMWR,
S1987053274,nba,2/9/20,$7K Sun NBA Swat (3 Entries Max),$60k,286.1,,6730,8333,Tournament,1,0,https://www.fanduel.com/entry/EVDCZPAYV,
S1987053116,nba,2/9/20,NBA Daily Free Play,$60k,286.1,,21722,28598,Tournament,0,0,https://www.fanduel.com/entry/CERMQBOKJ,
S1987052999,nba,2/9/20,$30K Sun NBA Block (Single Entry Series Pres. by RotoGrinders),$60k,286.1,,9618,11904,Tournament,3,0,https://www.fanduel.com/entry/ARCQOFXPD,
S1986002091,cbb,2/8/20,$600 Sat CBB Bank Shot (Single Entry),$50k,205,,175,357,Tournament,2,0,https://www.fanduel.com/entry/AMHNFQBVH,
S1986001270,xfl,2/9/20,$1.5K Sun XFL Squib (Single Entry),$0k,47.06,,382,1785,Tournament,1,2,https://www.fanduel.com/entry/BLYWVEAWR,
S1986001000,xfl,2/8/20,$2K Sat XFL Snap,$0k,50.28,,628,1190,Tournament,2,0,https://www.fanduel.com/entry/CVGMZIOLX,
S1986000792,xfl,2/8/20,$2K Sat XFL Snap,$0k,27.86,,1107,1190,Tournament,2,0,https://www.fanduel.com/entry/DBDLISPOF,
S1986000378,xfl,2/8/20,$10K Sat XFL Free Play,$0k,57.58,,11852,28143,Tournament,0,0,https://www.fanduel.com/entry/ANXFXCDOF,
S1985720848,nba,2/8/20,$6K Sat NBA Swat (3 Entries Max),$60k,308.7,,3507,7142,Tournament,1,0,https://www.fanduel.com/entry/DFKRQOLZT,
S1985720845,nba,2/8/20,$6K Sat NBA Swat (3 Entries Max),$60k,326,,1760,7142,Tournament,1,2,https://www.fanduel.com/entry/ETNLEXVUF,
S1985720846,nba,2/8/20,$6K Sat NBA Swat (3 Entries Max),$60k,313.8,,2977,7142,Tournament,1,0,https://www.fanduel.com/entry/ESLQFOXYN,
S1985720768,nba,2/8/20,$10K Sat NBA Dribbler (Single Entry),$60k,330,,2141,11904,Tournament,1,2,https://www.fanduel.com/entry/BVBGMXHQF,
S1985720720,nba,2/8/20,NBA Daily Free Play,$60k,299.5,,14886,27705,Tournament,0,0,https://www.fanduel.com/entry/EHFQZMHRT,
S1985720606,nba,2/8/20,$30K Sat NBA Block (Single Entry Series Pres. by RotoGrinders),$60k,299.5,,7427,11904,Tournament,3,0,https://www.fanduel.com/entry/AUICDEQVH,
S1985039186,nba,2/7/20,$6K Fri NBA Swat (3 Entries Max),$60k,336.3,,994,7142,Tournament,1,2.44,https://www.fanduel.com/entry/EXURMPZCT,
S1985039192,nba,2/7/20,$6K Fri NBA Swat (3 Entries Max),$60k,336.3,,994,7142,Tournament,1,2.44,https://www.fanduel.com/entry/EWSWNHBHB,
S1985039181,nba,2/7/20,$6K Fri NBA Swat (3 Entries Max),$60k,336.3,,994,7142,Tournament,1,2.44,https://www.fanduel.com/entry/EUPGOPFPR,
S1985039127,nba,2/7/20,$12K Fri NBA Dribbler (Single Entry),$60k,336.3,,1683,14285,Tournament,1,2.5,https://www.fanduel.com/entry/FDRPWAAFB,
S1985039089,nba,2/7/20,$35K Fri NBA Block (Single Entry Series Pres. by RotoGrinders),$60k,336.3,,1636,13888,Tournament,3,6,https://www.fanduel.com/entry/CUESUUHST,
S1985039013,nba,2/7/20,NBA Daily Free Play,$60k,336.3,,3223,29358,Tournament,0,0,https://www.fanduel.com/entry/CYLYSDZBN,
S1984465135,nba,2/6/20,50/50 League ($5 - Top 50% Win) (Main),$60k,323.7,,64,100,Tournament,5,0,https://www.fanduel.com/entry/CIKVTGTVG,
S1984094129,nba,2/6/20,50/50 League ($5 - Top 50% Win) (Main),$60k,323.7,,63,100,Tournament,5,0,https://www.fanduel.com/entry/DJRXCXAHE,
S1984094063,nba,2/6/20,50/50 League ($1 - Top 50% Win) (Main),$60k,323.7,,64,100,Tournament,1,0,https://www.fanduel.com/entry/CTQUNELPQ,
S1984094044,nba,2/6/20,50/50 League ($1 - Top 50% Win) (Main),$60k,323.7,,54,100,Tournament,1,0,https://www.fanduel.com/entry/EHTOBCQOG,
S1984094009,nba,2/6/20,50/50 League ($1 - Top 50% Win) (Main),$60k,323.7,,57,100,Tournament,1,0,https://www.fanduel.com/entry/ARQOMFYEC,
S1984093977,nba,2/6/20,50/50 League ($2 - Top 50% Win) (Main),$60k,323.7,,61,100,Tournament,2,0,https://www.fanduel.com/entry/CUERZKSRQ,
S1984093940,nba,2/6/20,50/50 League ($2 - Top 50% Win) (Main),$60k,323.7,,66,100,Tournament,2,0,https://www.fanduel.com/entry/BCWNSIOKW,
S1984093907,nba,2/6/20,50/50 League ($2 - Top 50% Win) (Main),$60k,323.7,,63,100,Tournament,2,0,https://www.fanduel.com/entry/BGPVYAGSG,
S1984093869,nba,2/6/20,50/50 League ($2 - Top 50% Win) (Main),$60k,323.7,,62,100,Tournament,2,0,https://www.fanduel.com/entry/DBRIVGIJI,
S1984093830,nba,2/6/20,50/50 League ($2 - Top 50% Win) (Main),$60k,323.7,,58,100,Tournament,2,0,https://www.fanduel.com/entry/ALTPXVJYG,
S1984093783,nba,2/6/20,50/50 League ($2 - Top 50% Win) (Main),$60k,323.7,,59,100,Tournament,2,0,https://www.fanduel.com/entry/DBDLIOWLM,
S1983644084,nba,2/6/20,$6K Thu NBA Swat (3 Entries Max),$60k,317.9,,2435,7142,Tournament,1,0,https://www.fanduel.com/entry/BRVUZRHQF,
S1983644081,nba,2/6/20,$6K Thu NBA Swat (3 Entries Max),$60k,330.1,,1570,7142,Tournament,1,2,https://www.fanduel.com/entry/BSXPZAFLX,
S1983644083,nba,2/6/20,$6K Thu NBA Swat (3 Entries Max),$60k,324.9,,1883,7142,Tournament,1,0,https://www.fanduel.com/entry/BSJSMITOB,
S1983643905,nba,2/6/20,$11K Thu NBA Dribbler (Single Entry),$60k,316.9,,3873,13095,Tournament,1,0,https://www.fanduel.com/entry/AJPZUOFZL,
S1983643782,nba,2/6/20,NBA Daily Free Play,$60k,323.7,,5560,30548,Tournament,0,0,https://www.fanduel.com/entry/CAKGUGXJD,
S1983643643,nba,2/6/20,$30K Thu NBA Block (Single Entry Series Pres. by RotoGrinders),$60k,323.7,,3017,11904,Tournament,3,0,https://www.fanduel.com/entry/ESZNCXKKV,
S1983147262,nba,2/5/20,50/50 League ($1 - Top 50% Win) (Main),$60k,358.4,,22,100,Tournament,1,1.49,https://www.fanduel.com/entry/ESLQMELJK,
S1983147171,nba,2/5/20,50/50 League ($1 - Top 50% Win) (Main),$60k,358.4,,19,100,Tournament,1,1.4,https://www.fanduel.com/entry/DICFHUQGU,
S1983147142,nba,2/5/20,50/50 League ($1 - Top 50% Win) (Main),$60k,358.4,,17,100,Tournament,1,1.75,https://www.fanduel.com/entry/DONBDWDGY,
S1983147072,nba,2/5/20,50/50 League ($2 - Top 50% Win) (Main),$60k,358.4,,25,100,Tournament,2,2.4,https://www.fanduel.com/entry/BOCNKMKFW,
S1983147024,nba,2/5/20,50/50 League ($2 - Top 50% Win) (Main),$60k,358.4,,19,100,Tournament,2,2.45,https://www.fanduel.com/entry/APMYZLPCI,
S1983146992,nba,2/5/20,50/50 League ($2 - Top 50% Win) (Main),$60k,358.4,,20,100,Tournament,2,2.28,https://www.fanduel.com/entry/EIVJRJODC,
S1983146923,nba,2/5/20,50/50 League ($2 - Top 50% Win) (Main),$60k,358.4,,20,100,Tournament,2,2.48,https://www.fanduel.com/entry/EHFRFUJFK,
S1983146876,nba,2/5/20,50/50 League ($2 - Top 50% Win) (Main),$60k,358.4,,17,100,Tournament,2,2.55,https://www.fanduel.com/entry/BXSUEWCQI,
