Entry Id,Date,Score,Entries,Entry,Winnings,Profit,Sport,Type
S1195513205,2017-04-08,224.1,23529.0,1.0,0.0,-1.0,nba,tourney
S1195512554,2017-04-08,278.7,13755.0,1.0,0.0,-1.0,nba,tourney
S1195508062,2017-04-08,109.4,3529.0,2.0,0.0,-2.0,mlb,tourney
S1195506507,2017-04-08,125.7,11764.0,1.0,0.0,-1.0,mlb,tourney
S1195651807,2017-04-08,109.4,6.0,5.0,0.0,-5.0,mlb,tourney
S1195752946,2017-04-08,278.7,100.0,25.0,0.0,-25.0,nba,fifty
S1195506508,2017-04-08,165.9,11764.0,1.0,3.0,2.0,mlb,tourney
S1195505191,2017-04-08,109.4,2.0,5.0,9.0,4.0,mlb,tourney
S1195513254,2017-04-08,278.7,4705.0,2.0,0.0,-2.0,nba,tourney
S1195496258,2017-04-08,83.5,2.0,5.0,0.0,-5.0,mlb,tourney
S1195506409,2017-04-08,109.4,11764.0,1.0,0.0,-1.0,mlb,tourney
S1195506511,2017-04-08,133.5,11764.0,1.0,0.0,-1.0,mlb,tourney
S1439511944,2018-04-08,121.1,5952.0,1.0,2.5,1.5,mlb,tourney
S1439511942,2018-04-08,98.0,5952.0,1.0,0.0,-1.0,mlb,tourney
S1439742448,2018-04-08,87.9,14880.0,4.0,0.0,-4.0,mlb,tourney
S1439513000,2018-04-08,241.0,5952.0,1.0,0.0,-1.0,nba,tourney
S1439512995,2018-04-08,241.0,5952.0,1.0,0.0,-1.0,nba,tourney
S1439512997,2018-04-08,241.0,5952.0,1.0,0.0,-1.0,nba,tourney
S1439512918,2018-04-08,241.0,5952.0,2.0,0.0,-2.0,nba,tourney
S1439512166,2018-04-08,279.3,7142.0,1.0,0.0,-1.0,nba,tourney
S1439511946,2018-04-08,131.6,5952.0,1.0,2.5,1.5,mlb,tourney
S1439511917,2018-04-08,119.6,10714.0,1.0,2.0,1.0,mlb,tourney
S460188446,2016-04-09,313.5,1387.0,5.0,20.0,15.0,nba,tourney
S460188437,2016-04-09,313.5,3468.0,2.0,6.0,4.0,nba,tourney
S460188426,2016-04-09,313.5,6936.0,1.0,3.0,2.0,nba,tourney
S460188329,2016-04-09,108.0,4624.0,2.0,0.0,-2.0,mlb,tourney
S460185149,2016-04-09,62.0,28901.0,2.0,0.0,-2.0,mlb,tourney
S460100146,2016-04-09,313.5,45238.0,0.0,0.0,0.0,nba,tourney
S460188454,2016-04-09,313.5,693.0,10.0,30.0,20.0,nba,tourney
S1196034190,2017-04-09,264.9,9411.0,1.0,0.0,-1.0,nba,tourney
S1196034309,2017-04-09,264.9,17647.0,1.0,0.0,-1.0,nba,tourney
S1196034307,2017-04-09,264.9,17647.0,1.0,0.0,-1.0,nba,tourney
S1196034340,2017-04-09,264.9,3529.0,2.0,0.0,-2.0,nba,tourney
S1196039111,2017-04-09,120.3,9411.0,1.0,0.0,-1.0,mlb,tourney
S1196039197,2017-04-09,120.3,17647.0,1.0,0.0,-1.0,mlb,tourney
S1196039195,2017-04-09,120.3,17647.0,1.0,0.0,-1.0,mlb,tourney
S1196039191,2017-04-09,120.3,17647.0,1.0,0.0,-1.0,mlb,tourney
S1196231176,2017-04-09,120.3,2.0,5.0,9.0,4.0,mlb,tourney
S1196034311,2017-04-09,264.9,17647.0,1.0,0.0,-1.0,nba,tourney
S1440054276,2018-04-09,312.3,4761.0,1.0,2.0,1.0,nba,tourney
S1440054293,2018-04-09,312.3,5357.0,2.0,4.0,2.0,nba,tourney
S1440054718,2018-04-09,431.7,2976.0,1.0,0.0,-1.0,nba,tourney
S1440060238,2018-04-09,98.8,9523.0,1.0,0.0,-1.0,mlb,tourney
S1440415954,2018-04-09,0.0,59275.0,0.0,0.0,0.0,mlb,tourney
S1440060306,2018-04-09,157.2,4761.0,1.0,3.0,2.0,mlb,tourney
S1440060305,2018-04-09,111.5,4761.0,1.0,0.0,-1.0,mlb,tourney
S1440060435,2018-04-09,98.8,4761.0,2.0,0.0,-2.0,mlb,tourney
S1440054274,2018-04-09,267.8,4761.0,1.0,0.0,-1.0,nba,tourney
S1440060307,2018-04-09,85.9,4761.0,1.0,0.0,-1.0,mlb,tourney
S1440054275,2018-04-09,247.4,4761.0,1.0,0.0,-1.0,nba,tourney
S1440054227,2018-04-09,312.3,11904.0,1.0,2.0,1.0,nba,tourney
S1210500656,2017-05-01,67.6,11764.0,1.0,0.0,-1.0,mlb,tourney
S1210500655,2017-05-01,76.1,11764.0,1.0,0.0,-1.0,mlb,tourney
S1210500654,2017-05-01,66.9,11764.0,1.0,0.0,-1.0,mlb,tourney
S1210500598,2017-05-01,78.0,14117.0,1.0,0.0,-1.0,mlb,tourney
S1210787657,2017-05-01,56.2,1176.0,1.0,0.0,-1.0,mlb,tourney
S1210686073,2017-05-01,78.0,10.0,5.0,0.0,-5.0,mlb,tourney
S1210500764,2017-05-01,67.6,5492.0,5.0,0.0,-5.0,mlb,tourney
S1210500687,2017-05-01,78.0,5294.0,2.0,0.0,-2.0,mlb,tourney
S1455799107,2018-05-01,111.3,5952.0,1.0,0.0,-1.0,mlb,tourney
S1455939244,2018-05-01,68.0,1437.0,2.0,0.0,-2.0,mlb,tourney
S1455505325,2018-05-01,108.1,9523.0,1.0,0.0,-1.0,mlb,tourney
S1455799110,2018-05-01,190.9,5952.0,1.0,4.0,3.0,mlb,tourney
S1455799108,2018-05-01,134.3,5952.0,1.0,0.0,-1.0,mlb,tourney
S1455938329,2018-05-01,2.0,41970.0,0.0,0.0,0.0,mlb,tourney
S1455799144,2018-05-01,173.2,4166.0,2.0,5.0,3.0,mlb,tourney
S482646965,2016-05-10,95.8,100.0,10.0,18.0,8.0,mlb,fifty
S482647038,2016-05-10,95.8,11560.0,1.0,0.0,-1.0,mlb,tourney
S482647069,2016-05-10,77.4,3468.0,2.0,0.0,-2.0,mlb,tourney
S482647078,2016-05-10,141.4,1849.0,5.0,12.5,7.5,mlb,tourney
S482779332,2016-05-10,271.3,54543.0,0.0,0.0,0.0,nba,tourney
S482779367,2016-05-10,300.0,17341.0,1.0,2.5,1.5,nba,tourney
S1216529099,2017-05-10,80.1,9411.0,1.0,0.0,-1.0,mlb,tourney
S1216529132,2017-05-10,100.6,5882.0,1.0,0.0,-1.0,mlb,tourney
S1216529130,2017-05-10,59.4,5882.0,1.0,0.0,-1.0,mlb,tourney
S1216529129,2017-05-10,141.3,5882.0,1.0,0.0,-1.0,mlb,tourney
S1216529144,2017-05-10,80.1,470.0,5.0,0.0,-5.0,mlb,tourney
S1216552025,2017-05-10,46.2,1176.0,1.0,0.0,-1.0,mlb,tourney
S1216559187,2017-05-10,192.0,11764.0,1.0,4.0,3.0,mlb,tourney
S1216559191,2017-05-10,182.5,11764.0,1.0,3.0,2.0,mlb,tourney
S1216559190,2017-05-10,177.7,11764.0,1.0,2.5,1.5,mlb,tourney
S1216559202,2017-05-10,109.9,4115.0,2.0,0.0,-2.0,mlb,tourney
S1216559221,2017-05-10,109.9,1176.0,5.0,0.0,-5.0,mlb,tourney
S1216587608,2017-05-10,80.1,2.0,5.0,0.0,-5.0,mlb,tourney
S1216713898,2017-05-10,109.9,7.0,5.0,0.0,-5.0,mlb,tourney
S1216559133,2017-05-10,109.9,11764.0,1.0,0.0,-1.0,mlb,tourney
S1461379979,2018-05-10,347.4,5713.0,0.0,0.0,0.0,pga,tourney
S1462005270,2018-05-10,99.6,14285.0,1.0,0.0,-1.0,mlb,tourney
S1462010917,2018-05-10,99.6,5952.0,2.0,0.0,-2.0,mlb,tourney
S1462010934,2018-05-10,94.1,5952.0,1.0,0.0,-1.0,mlb,tourney
S1462010933,2018-05-10,246.4,5952.0,1.0,200.0,199.0,mlb,tourney
S1462010932,2018-05-10,101.6,5952.0,1.0,0.0,-1.0,mlb,tourney
S483389152,2016-05-11,105.9,100.0,10.0,0.0,-10.0,mlb,fifty
S483390688,2016-05-11,100.9,11560.0,1.0,0.0,-1.0,mlb,tourney
S483459131,2016-05-11,160.7,588.0,2.0,0.0,-2.0,mlb,tourney
S483459138,2016-05-11,159.9,588.0,2.0,0.0,-2.0,mlb,tourney
S483390827,2016-05-11,79.1,100.0,10.0,0.0,-10.0,mlb,fifty
S483390743,2016-05-11,140.4,2890.0,2.0,0.0,-2.0,mlb,tourney
S483390766,2016-05-11,77.9,1156.0,5.0,0.0,-5.0,mlb,tourney
S483388879,2016-05-11,208.2,9248.0,1.0,3.0,2.0,mlb,tourney
S1217136935,2017-05-11,101.2,1882.0,5.0,0.0,-5.0,mlb,tourney
S1217132552,2017-05-11,101.2,14117.0,1.0,0.0,-1.0,mlb,tourney
S1217195230,2017-05-11,135.6,2.0,5.0,9.0,4.0,mlb,tourney
S1217169877,2017-05-11,135.6,8965.0,1.0,2.0,1.0,mlb,tourney
S1217136925,2017-05-11,101.2,4705.0,2.0,0.0,-2.0,mlb,tourney
S1217136908,2017-05-11,170.5,11764.0,1.0,4.0,3.0,mlb,tourney
S1217136909,2017-05-11,109.8,11764.0,1.0,0.0,-1.0,mlb,tourney
S1217198715,2017-05-11,101.2,7.0,5.0,0.0,-5.0,mlb,tourney
S1217136910,2017-05-11,177.1,11764.0,1.0,4.0,3.0,mlb,tourney
S1462358664,2018-05-11,207.6,5952.0,2.0,10.0,8.0,mlb,tourney
S1462358652,2018-05-11,161.0,5952.0,1.0,0.0,-1.0,mlb,tourney
S1462358653,2018-05-11,181.4,5952.0,1.0,2.0,1.0,mlb,tourney
S1462358654,2018-05-11,174.6,5952.0,1.0,2.0,1.0,mlb,tourney
S1462358636,2018-05-11,178.9,10714.0,1.0,2.0,1.0,mlb,tourney
S1462357917,2018-05-11,1.0,42105.0,0.0,0.0,0.0,mlb,tourney
S483877227,2016-05-12,164.3,100.0,10.0,18.0,8.0,mlb,fifty
S483877254,2016-05-12,133.6,1849.0,5.0,0.0,-5.0,mlb,tourney
S483877248,2016-05-12,164.3,3468.0,2.0,0.0,-2.0,mlb,tourney
S483877246,2016-05-12,164.1,11560.0,1.0,0.0,-1.0,mlb,tourney
S1217808581,2017-05-12,111.1,39215.0,3.0,0.0,-3.0,mlb,tourney
S1217809206,2017-05-12,236.8,1764.0,2.0,0.0,-2.0,nba,tourney
S1217859543,2017-05-12,140.2,39215.0,3.0,6.0,3.0,mlb,tourney
S1217574964,2017-05-12,118.3,11764.0,1.0,0.0,-1.0,mlb,tourney
S1217550893,2017-05-12,118.0,15294.0,1.0,0.0,-1.0,mlb,tourney
S1217663229,2017-05-12,118.0,10.0,5.0,0.0,-5.0,mlb,tourney
S1217574982,2017-05-12,118.0,5882.0,2.0,0.0,-2.0,mlb,tourney
S1217803583,2017-05-12,118.0,2117.0,5.0,0.0,-5.0,mlb,tourney
S1217805574,2017-05-12,107.8,39215.0,3.0,0.0,-3.0,mlb,tourney
S1217574963,2017-05-12,158.6,11764.0,1.0,3.0,2.0,mlb,tourney
S1217574965,2017-05-12,148.9,11764.0,1.0,2.5,1.5,mlb,tourney
S1462800092,2018-05-12,176.3,3570.0,2.0,6.0,4.0,mlb,tourney
S1462800086,2018-05-12,64.4,3571.0,1.0,0.0,-1.0,mlb,tourney
S1462800087,2018-05-12,76.9,3571.0,1.0,0.0,-1.0,mlb,tourney
S1462800056,2018-05-12,98.6,9523.0,1.0,0.0,-1.0,mlb,tourney
S1462799645,2018-05-12,147.7,2380.0,1.0,3.0,2.0,mlb,tourney
S1462799646,2018-05-12,109.6,2380.0,1.0,0.0,-1.0,mlb,tourney
S1462799648,2018-05-12,79.7,2380.0,1.0,0.0,-1.0,mlb,tourney
S1462799617,2018-05-12,112.1,4761.0,1.0,0.0,-1.0,mlb,tourney
S1462799186,2018-05-12,137.0,4166.0,2.0,0.0,-2.0,mlb,tourney
S1462800088,2018-05-12,182.6,3571.0,1.0,2.5,1.5,mlb,tourney
S1217535784,2017-05-13,95.7,25907.0,0.0,0.0,0.0,wnba,tourney
S1217982202,2017-05-13,83.2,5882.0,1.0,0.0,-1.0,mlb,tourney
S1217982205,2017-05-13,157.6,5882.0,1.0,3.67,2.67,mlb,tourney
S1217982204,2017-05-13,75.9,5882.0,1.0,0.0,-1.0,mlb,tourney
S1217982591,2017-05-13,102.8,11764.0,1.0,0.0,-1.0,mlb,tourney
S1217982637,2017-05-13,113.5,11764.0,1.0,0.0,-1.0,mlb,tourney
S1218185448,2017-05-13,102.8,6.0,5.0,0.0,-5.0,mlb,tourney
S1218122609,2017-05-13,97.9,2.0,5.0,0.0,-5.0,mlb,tourney
S1217982649,2017-05-13,102.8,3529.0,2.0,0.0,-2.0,mlb,tourney
S1217982633,2017-05-13,61.7,11764.0,1.0,0.0,-1.0,mlb,tourney
S1217982635,2017-05-13,139.5,11764.0,1.0,2.5,1.5,mlb,tourney
S1217982147,2017-05-13,97.9,10815.0,1.0,0.0,-1.0,mlb,tourney
S1463189628,2018-05-13,160.0,3571.0,1.0,2.5,1.5,mlb,tourney
S1463189629,2018-05-13,134.2,3571.0,1.0,0.0,-1.0,mlb,tourney
S1463189653,2018-05-13,134.2,2976.0,2.0,0.0,-2.0,mlb,tourney
S1463189459,2018-05-13,134.2,8333.0,1.0,0.0,-1.0,mlb,tourney
S1462798944,2018-05-13,275.9,2976.0,1.0,8.0,7.0,nba,tourney
S1463189627,2018-05-13,141.0,3571.0,1.0,0.0,-1.0,mlb,tourney
S485213209,2016-05-14,103.2,1387.0,5.0,0.0,-5.0,mlb,tourney
S485212455,2016-05-14,65.3,9175.0,0.0,0.0,0.0,mlb,tourney
S485213457,2016-05-14,103.2,100.0,10.0,0.0,-10.0,mlb,fifty
S1218596688,2017-05-14,68.8,9411.0,1.0,0.0,-1.0,mlb,tourney
S1218596804,2017-05-14,83.3,11764.0,1.0,0.0,-1.0,mlb,tourney
S1218600650,2017-05-14,102.0,7.0,5.0,0.0,-5.0,mlb,tourney
S1218596988,2017-05-14,68.8,1647.0,5.0,0.0,-5.0,mlb,tourney
S1218596809,2017-05-14,102.0,11764.0,1.0,0.0,-1.0,mlb,tourney
S1218596886,2017-05-14,68.8,2941.0,2.0,0.0,-2.0,mlb,tourney
S1218596800,2017-05-14,73.4,11764.0,1.0,0.0,-1.0,mlb,tourney
S1463986783,2018-05-14,243.89,50940.0,0.0,0.0,0.0,nba,tourney
S1463573619,2018-05-14,78.1,4761.0,2.0,0.0,-2.0,mlb,tourney
S1463573583,2018-05-14,51.7,3571.0,1.0,0.0,-1.0,mlb,tourney
S1463573584,2018-05-14,111.3,3571.0,1.0,2.5,1.5,mlb,tourney
S1463573582,2018-05-14,91.8,3571.0,1.0,0.0,-1.0,mlb,tourney
S1463573513,2018-05-14,51.2,11904.0,1.0,0.0,-1.0,mlb,tourney
S485426484,2016-05-15,209.4,588.0,2.0,7.0,5.0,mlb,tourney
S485562563,2016-05-15,181.2,588.0,2.0,20.0,18.0,mlb,tourney
S485361764,2016-05-15,121.9,2890.0,2.0,0.0,-2.0,mlb,tourney
S485361679,2016-05-15,58.0,8198.0,0.0,0.0,0.0,mlb,tourney
S485361673,2016-05-15,123.2,9248.0,1.0,0.0,-1.0,mlb,tourney
S485361134,2016-05-15,95.9,100.0,10.0,0.0,-10.0,mlb,fifty
S485361772,2016-05-15,184.9,1387.0,5.0,15.0,10.0,mlb,tourney
S485361659,2016-05-15,121.9,100.0,10.0,0.0,-10.0,mlb,fifty
S1218807697,2017-05-15,147.5,11764.0,1.0,0.0,-1.0,mlb,tourney
S1219065580,2017-05-15,190.4,7.0,5.0,31.5,26.5,mlb,tourney
S1219065494,2017-05-15,256.2,43180.0,0.0,0.0,0.0,nba,tourney
S1218807696,2017-05-15,187.9,11764.0,1.0,5.0,4.0,mlb,tourney
S1218807698,2017-05-15,190.4,11764.0,1.0,5.0,4.0,mlb,tourney
S1218807664,2017-05-15,190.4,16470.0,1.0,5.0,4.0,mlb,tourney
S1218807712,2017-05-15,190.4,5882.0,2.0,10.0,8.0,mlb,tourney
S1464270890,2018-05-15,147.6,5952.0,1.0,2.0,1.0,mlb,tourney
S1464270889,2018-05-15,85.6,5952.0,1.0,0.0,-1.0,mlb,tourney
S1464270937,2018-05-15,107.3,4761.0,2.0,0.0,-2.0,mlb,tourney
S1464270808,2018-05-15,145.7,10714.0,1.0,2.0,1.0,mlb,tourney
S1464423617,2018-05-15,225.78,73412.0,0.0,0.0,0.0,nba,tourney
S1464266812,2018-05-15,1.0,52569.0,0.0,0.0,0.0,mlb,tourney
S1464270895,2018-05-15,145.0,5952.0,1.0,2.0,1.0,mlb,tourney
S1464270651,2018-05-15,145.7,29791.0,0.0,0.25,0.25,mlb,tourney
S485797201,2016-05-16,127.0,588.0,2.0,0.0,-2.0,mlb,tourney
S485887729,2016-05-16,110.8,578.0,2.0,0.0,-2.0,mlb,tourney
S485886802,2016-05-16,67.6,5780.0,2.0,0.0,-2.0,mlb,tourney
S485662833,2016-05-16,106.0,1849.0,5.0,0.0,-5.0,mlb,tourney
S485662814,2016-05-16,98.1,11731.0,0.0,0.0,0.0,mlb,tourney
S485662810,2016-05-16,52.2,11560.0,1.0,0.0,-1.0,mlb,tourney
S485662783,2016-05-16,67.6,100.0,10.0,0.0,-10.0,mlb,fifty
S1219351467,2017-05-16,98.6,11764.0,1.0,0.0,-1.0,mlb,tourney
S1219351481,2017-05-16,151.6,4115.0,2.0,0.0,-2.0,mlb,tourney
S1219351442,2017-05-16,151.6,25975.0,0.0,0.0,0.0,mlb,tourney
S1219577935,2017-05-16,151.6,8.0,5.0,0.0,-5.0,mlb,tourney
S1219351454,2017-05-16,151.6,12941.0,1.0,0.0,-1.0,mlb,tourney
S1219351469,2017-05-16,158.2,11764.0,1.0,0.0,-1.0,mlb,tourney
S1219351468,2017-05-16,170.8,11764.0,1.0,0.0,-1.0,mlb,tourney
S1219493948,2017-05-16,145.9,6316.0,1.0,2.5,1.5,mlb,tourney
S1465061343,2018-05-16,148.0,3571.0,1.0,5.0,4.0,mlb,tourney
S1465061338,2018-05-16,129.0,3571.0,1.0,2.0,1.0,mlb,tourney
S1465061341,2018-05-16,117.1,3571.0,1.0,0.0,-1.0,mlb,tourney
S1465061227,2018-05-16,95.5,8333.0,1.0,0.0,-1.0,mlb,tourney
S1465059550,2018-05-16,81.5,2380.0,1.0,0.0,-1.0,mlb,tourney
S1465059551,2018-05-16,108.1,2380.0,1.0,0.0,-1.0,mlb,tourney
S1465061372,2018-05-16,95.5,2380.0,2.0,0.0,-2.0,mlb,tourney
S1465059319,2018-05-16,108.1,5952.0,1.0,0.0,-1.0,mlb,tourney
S1465059552,2018-05-16,108.1,2380.0,1.0,0.0,-1.0,mlb,tourney
S1465062992,2018-05-16,188.35,80035.0,0.0,0.0,0.0,nba,tourney
S486139543,2016-05-17,162.0,1849.0,5.0,0.0,-5.0,mlb,tourney
S486139491,2016-05-17,182.7,4624.0,2.0,5.0,3.0,mlb,tourney
S486139232,2016-05-17,126.7,12418.0,0.0,0.0,0.0,mlb,tourney
S486139197,2016-05-17,96.3,13872.0,1.0,0.0,-1.0,mlb,tourney
S486139031,2016-05-17,182.7,100.0,10.0,18.0,8.0,mlb,fifty
S486591841,2016-05-17,69.6,56655.0,3.0,0.0,-3.0,mlb,tourney
S486558417,2016-05-17,213.8,588.0,2.0,10.0,8.0,mlb,tourney
S1219917267,2017-05-17,126.3,11764.0,1.0,0.0,-1.0,mlb,tourney
S1219917287,2017-05-17,128.0,11764.0,1.0,0.0,-1.0,mlb,tourney
S1219917285,2017-05-17,154.2,11764.0,1.0,3.0,2.0,mlb,tourney
S1219917284,2017-05-17,139.0,11764.0,1.0,2.0,1.0,mlb,tourney
S1219917305,2017-05-17,126.3,4115.0,2.0,0.0,-2.0,mlb,tourney
S1220037328,2017-05-17,127.8,2.0,5.0,0.0,-5.0,mlb,tourney
S1220110335,2017-05-17,126.3,11.0,5.0,0.0,-5.0,mlb,tourney
S1219916812,2017-05-17,127.8,7058.0,1.0,0.0,-1.0,mlb,tourney
S1465683217,2018-05-17,119.3,5952.0,1.0,0.0,-1.0,mlb,tourney
S1465683214,2018-05-17,66.5,5952.0,1.0,0.0,-1.0,mlb,tourney
S1465683211,2018-05-17,135.0,5952.0,1.0,0.0,-1.0,mlb,tourney
S1465683119,2018-05-17,131.5,13576.0,1.0,0.0,-1.0,mlb,tourney
S1466043479,2018-05-17,0.0,44586.0,0.0,0.0,0.0,mlb,tourney
S1465683237,2018-05-17,131.5,5952.0,2.0,0.0,-2.0,mlb,tourney
S486794830,2016-05-18,158.4,13872.0,1.0,2.5,1.5,mlb,tourney
S486959681,2016-05-18,173.8,1149.0,11.0,22.0,11.0,mlb,tourney
S486794898,2016-05-18,60.0,17341.0,1.0,0.0,-1.0,mlb,tourney
S486794880,2016-05-18,149.3,1387.0,5.0,12.5,7.5,mlb,tourney
S486794716,2016-05-18,147.4,100.0,10.0,18.0,8.0,mlb,fifty
S486794848,2016-05-18,97.6,11251.0,0.0,0.0,0.0,mlb,tourney
S486794460,2016-05-18,64.0,6936.0,1.0,0.0,-1.0,mlb,tourney
S486794864,2016-05-18,147.4,3468.0,2.0,0.0,-2.0,mlb,tourney
S1220595944,2017-05-18,90.4,2.0,5.0,9.0,4.0,mlb,tourney
S1220708603,2017-05-18,65.4,6.0,5.0,0.0,-5.0,mlb,tourney
S1220289164,2017-05-18,269.5,5827.0,1.0,0.0,-1.0,pga,tourney
S1220507634,2017-05-18,111.4,5882.0,1.0,0.0,-1.0,mlb,tourney
S1220507633,2017-05-18,122.9,5882.0,1.0,0.0,-1.0,mlb,tourney
S1220507631,2017-05-18,56.6,5882.0,1.0,0.0,-1.0,mlb,tourney
S1220507646,2017-05-18,90.4,470.0,5.0,0.0,-5.0,mlb,tourney
S1220508625,2017-05-18,65.4,11764.0,1.0,0.0,-1.0,mlb,tourney
S1220508647,2017-05-18,90.3,5882.0,1.0,0.0,-1.0,mlb,tourney
S1220508646,2017-05-18,139.5,5882.0,1.0,2.5,1.5,mlb,tourney
S1220507616,2017-05-18,90.4,9411.0,1.0,0.0,-1.0,mlb,tourney
S1220508666,2017-05-18,65.4,3529.0,2.0,0.0,-2.0,mlb,tourney
S1220508645,2017-05-18,61.4,5882.0,1.0,0.0,-1.0,mlb,tourney
S1466243044,2018-05-18,144.2,5952.0,1.0,0.0,-1.0,mlb,tourney
S1466243045,2018-05-18,178.8,5952.0,1.0,2.0,1.0,mlb,tourney
S1466243047,2018-05-18,76.0,5952.0,1.0,0.0,-1.0,mlb,tourney
S1466243012,2018-05-18,105.9,11904.0,1.0,0.0,-1.0,mlb,tourney
S1466243070,2018-05-18,105.9,5952.0,2.0,0.0,-2.0,mlb,tourney
S487416730,2016-05-19,92.5,3468.0,1.0,0.0,-1.0,mlb,tourney
S487272264,2016-05-19,75.3,1849.0,5.0,0.0,-5.0,mlb,tourney
S487271453,2016-05-19,136.5,4624.0,2.0,0.0,-2.0,mlb,tourney
S487271400,2016-05-19,209.2,11673.0,0.0,0.0,0.0,mlb,tourney
S487271369,2016-05-19,174.0,13872.0,1.0,0.0,-1.0,mlb,tourney
S487270977,2016-05-19,136.5,100.0,10.0,0.0,-10.0,mlb,fifty
S1220855587,2017-05-19,186.1,15294.0,1.0,4.0,3.0,mlb,tourney
S1220925518,2017-05-19,186.1,5882.0,2.0,5.4,3.4000000000000004,mlb,tourney
S1220925526,2017-05-19,193.1,11764.0,1.0,4.0,3.0,mlb,tourney
S1220925525,2017-05-19,145.0,11764.0,1.0,0.0,-1.0,mlb,tourney
S1220997723,2017-05-19,186.1,9.0,5.0,12.5,7.5,mlb,tourney
S1220925527,2017-05-19,97.9,11764.0,1.0,0.0,-1.0,mlb,tourney
S1466657767,2018-05-19,83.6,7142.0,1.0,0.0,-1.0,mlb,tourney
S1466657868,2018-05-19,106.4,4761.0,1.0,0.0,-1.0,mlb,tourney
S1466657871,2018-05-19,116.1,4761.0,1.0,0.0,-1.0,mlb,tourney
S1466657869,2018-05-19,73.8,4761.0,1.0,0.0,-1.0,mlb,tourney
S1466381430,2018-05-19,208.65,294.0,10.0,0.0,-10.0,nba,tourney
S477988932,2016-05-02,273.8,259.0,2.0,0.0,-2.0,nba,tourney
S477671752,2016-05-02,113.3,100.0,10.0,18.0,8.0,mlb,fifty
S477671553,2016-05-02,113.3,1387.0,5.0,0.0,-5.0,mlb,tourney
S477671529,2016-05-02,106.9,2890.0,2.0,0.0,-2.0,mlb,tourney
S477671111,2016-05-02,116.9,8092.0,1.0,0.0,-1.0,mlb,tourney
S1211239102,2017-05-02,167.3,4705.0,2.0,0.0,-2.0,mlb,tourney
S1211239074,2017-05-02,62.3,11764.0,1.0,0.0,-1.0,mlb,tourney
S1211239073,2017-05-02,57.1,11764.0,1.0,0.0,-1.0,mlb,tourney
S1211239072,2017-05-02,56.6,11764.0,1.0,0.0,-1.0,mlb,tourney
S1211239018,2017-05-02,167.3,15294.0,1.0,0.0,-1.0,mlb,tourney
S1211302059,2017-05-02,167.3,8.0,5.0,0.0,-5.0,mlb,tourney
S1456197425,2018-05-02,117.4,3571.0,1.0,0.0,-1.0,mlb,tourney
S1456201373,2018-05-02,122.8,4761.0,1.0,0.0,-1.0,mlb,tourney
S1456201374,2018-05-02,72.6,4761.0,1.0,0.0,-1.0,mlb,tourney
S1456201376,2018-05-02,72.6,4761.0,1.0,0.0,-1.0,mlb,tourney
S1456201305,2018-05-02,126.0,9523.0,1.0,0.0,-1.0,mlb,tourney
S1456197442,2018-05-02,117.4,1785.0,2.0,0.0,-2.0,mlb,tourney
S1456197421,2018-05-02,117.4,3571.0,1.0,0.0,-1.0,mlb,tourney
S1456197423,2018-05-02,117.4,3571.0,1.0,0.0,-1.0,mlb,tourney
S1456197365,2018-05-02,117.4,5952.0,1.0,0.0,-1.0,mlb,tourney
S1456201408,2018-05-02,175.9,2976.0,2.0,5.0,3.0,mlb,tourney
S487736464,2016-05-20,113.5,100.0,10.0,0.0,-10.0,mlb,fifty
S487736530,2016-05-20,113.4,13442.0,0.0,0.0,0.0,mlb,tourney
S487736556,2016-05-20,164.3,13872.0,1.0,4.0,3.0,mlb,tourney
S487736585,2016-05-20,113.5,4624.0,2.0,0.0,-2.0,mlb,tourney
S487736613,2016-05-20,109.9,1849.0,5.0,0.0,-5.0,mlb,tourney
S488068178,2016-05-20,127.3,48169.0,3.0,0.0,-3.0,mlb,tourney
S487959122,2016-05-20,144.8,48169.0,3.0,7.5,4.5,mlb,tourney
S1221546390,2017-05-20,154.9,16769.0,0.0,0.0,0.0,mlb,tourney
S1221546442,2017-05-20,154.9,10019.0,1.0,0.0,-1.0,mlb,tourney
S1221546462,2017-05-20,154.9,3334.0,2.0,0.0,-2.0,mlb,tourney
S1221546516,2017-05-20,186.1,11764.0,1.0,2.5,1.5,mlb,tourney
S1221546514,2017-05-20,109.1,11764.0,1.0,0.0,-1.0,mlb,tourney
S1221268346,2017-05-20,111.0,10588.0,1.0,0.0,-1.0,mlb,tourney
S1221543688,2017-05-20,154.9,8.0,5.0,36.0,31.0,mlb,tourney
S1221546517,2017-05-20,139.7,11764.0,1.0,0.0,-1.0,mlb,tourney
S1221452954,2017-05-20,154.9,102820.0,0.0,0.0,0.0,mlb,tourney
S1221543528,2017-05-20,111.0,2.0,5.0,9.0,4.0,mlb,tourney
S1467249109,2018-05-20,64.2,8333.0,1.0,0.0,-1.0,mlb,tourney
S1467249137,2018-05-20,64.2,4761.0,1.0,0.0,-1.0,mlb,tourney
S1467249136,2018-05-20,64.2,4761.0,1.0,0.0,-1.0,mlb,tourney
S1467249135,2018-05-20,64.2,4761.0,1.0,0.0,-1.0,mlb,tourney
S1467249142,2018-05-20,64.2,3570.0,2.0,0.0,-2.0,mlb,tourney
S1467249348,2018-05-20,216.82,352.0,10.0,0.0,-10.0,nba,tourney
